,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1518,EA,EA,La Perversa,2021-03-12,187962,58,0.738,0.0991,0.738,0.802,0.0,0.0416,-3.717,0.0824,100.996,4
1519,Me Deseas,Me Deseas,José de Rico,2021-04-20,229624,58,0.749,0.127,0.749,0.852,0.00586,0.136,-4.304,0.0382,127.982,4
1520,Pal Carajo,Pal Carajo,Joana Santos,2021-04-16,172500,45,0.854,0.224,0.854,0.661,0.0,0.124,-6.55,0.0566,128.036,4
1521,Momentos Vividos,Momentos Vividos,Isaac Fortuna,2021-01-15,235232,46,0.816,0.23,0.816,0.556,0.0,0.0525,-9.359,0.0833,97.952,4
1522,Suéltate el Pelo,Suéltate el Pelo,Manuel2Santos,2021-01-08,218092,45,0.856,0.216,0.856,0.737,1.15e-06,0.196,-4.295,0.0521,115.001,4
1523,Rebelde,Rebelde,Yotuel,2021-01-08,214368,41,0.879,0.124,0.879,0.638,3.02e-05,0.0773,-4.351,0.161,103.023,4
1524,El Hipo,El Hipo,Danny Romero,2020-06-19,171456,65,0.814,0.32,0.814,0.595,0.0,0.0949,-6.282,0.274,82.575,4
1525,TBT,TBT,Yago Roche,2020-12-04,186947,38,0.608,0.0149,0.608,0.69,0.000642,0.143,-6.302,0.107,94.697,4
1526,Qué Le Voy a Hacer,Qué Le Voy a Hacer,Skechi,2020-10-09,231176,64,0.794,0.526,0.794,0.664,0.0,0.118,-7.599,0.146,101.963,4
1527,La Difícil (Chapter II),La Difícil (Chapter II),Xriz,2021-02-26,167741,36,0.838,0.0987,0.838,0.57,0.0,0.233,-8.013,0.0794,92.99,4
1528,Santana,Santana,Antony Z,2020-11-27,211914,26,0.817,0.366,0.817,0.539,0.000204,0.372,-7.918,0.0464,94.017,4
1529,Normal que se lo crea (feat. Keen Levy),Normal que se lo crea (feat. Keen Levy),Daviles de Novelda,2020-09-24,256020,66,0.659,0.0368,0.659,0.771,0.0,0.0642,-5.583,0.116,196.033,4
1530,Besos Mojados,Besos Mojados,David Deseo,2020-11-27,178666,32,0.645,0.319,0.645,0.779,0.0,0.0947,-5.49,0.271,180.098,4
1531,En Mute,En Mute,Lérica,2020-11-25,185102,56,0.757,0.0411,0.757,0.892,0.0,0.631,-1.393,0.0454,94.003,4
1532,Se Te Nota,Se Te Nota,Chema Rivas,2020-07-02,222000,11,0.706,0.553,0.706,0.81,0.0,0.132,-5.766,0.0482,100.052,4
1533,Prefiero Callarme,Música Maestro,David Cuello,2020-12-18,165270,27,0.715,0.0168,0.715,0.567,1.35e-05,0.253,-8.122,0.0646,111.067,4
1534,Pa Los Míos,Pa Los Míos,Almacor,2020-11-27,169350,25,0.731,0.0805,0.731,0.808,0.000646,0.0481,-2.858,0.0342,109.997,4
1535,A Un Paso De La Luna,A Un Paso De La Luna,Ana Mena,2020-08-14,167313,74,0.744,0.394,0.744,0.771,0.0,0.292,-5.403,0.0531,121.968,4
1536,La 222 (Urbana),La 222 (Urbana),Tutto Duran,2020-12-11,163440,31,0.749,0.467,0.749,0.793,1.28e-06,0.107,-4.381,0.101,97.038,4
1537,SAD!,?,XXXTENTACION,2018-03-16,166605,85,0.74,0.258,0.74,0.613,0.00372,0.123,-4.88,0.145,75.023,4
1538,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,86,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4
1539,Roll in Peace (feat. XXXTENTACION),Project Baby 2: All Grown Up,Kodak Black,2017-08-18,213132,76,0.747,0.0306,0.747,0.524,0.0,0.2,-6.807,0.245,140.053,4
1540,Look At Me!,Look At Me!,XXXTENTACION,2017-02-20,126345,82,0.763,0.259,0.763,0.726,0.0,0.0976,-6.405,0.282,139.059,4
1541,Falling Down - Bonus Track,Falling Down (Bonus Track),Lil Peep,2018-09-19,196400,0,0.669,0.0175,0.669,0.574,0.00294,0.146,-6.442,0.0286,120.013,4
1542,Moonlight,?,XXXTENTACION,2018-03-16,135090,84,0.921,0.556,0.921,0.537,0.00404,0.102,-5.723,0.0804,128.009,4
1543,Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,82,0.797,0.0172,0.797,0.533,0.000152,0.103,-9.74,0.0412,131.036,4
1544,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,2017-05-16,87560,75,0.433,0.843,0.433,0.778,0.0,0.139,-7.681,0.041,114.208,4
1545,Again (feat. XXXTENTACION),Again (feat. XXXTENTACION),Noah Cyrus,2017-09-22,193961,70,0.664,0.188,0.664,0.738,5.75e-05,0.135,-4.095,0.0338,119.973,4
1546,changes,?,XXXTENTACION,2018-03-16,121886,82,0.669,0.883,0.669,0.308,0.0,0.0984,-10.068,0.029,64.934,4
1547,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,84,0.734,0.847,0.734,0.57,2.14e-05,0.112,-7.066,0.133,129.953,4
1548,YuNg BrAtZ,Revenge,XXXTENTACION,2017-05-16,101851,74,0.755,0.0179,0.755,0.695,0.0,0.107,-5.963,0.26,128.063,4
1549,Gospel,Gospel,Rich Brian,2017-05-12,173294,0,0.681,0.000856,0.681,0.659,8.17e-06,0.11,-6.405,0.268,156.004,4
1550,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,160184,82,0.699,0.779,0.699,0.304,0.000993,0.137,-11.192,0.0993,119.705,4
1551,Carry On,17,XXXTENTACION,2017-08-25,129720,76,0.735,0.768,0.735,0.197,0.000276,0.296,-13.378,0.537,147.899,4
1552,Take A Step Back,You Will Regret (Reloaded),Ski Mask The Slump God,2018-02-02,210386,74,0.8,0.111,0.8,0.591,0.0,0.429,-8.808,0.271,117.003,4
1553,RIP Roach,Revenge,XXXTENTACION,2017-05-16,169978,70,0.727,0.398,0.727,0.62,0.0,0.0926,-6.443,0.306,105.003,4
1554,Hope,?,XXXTENTACION,2018-03-16,110886,84,0.592,0.661,0.592,0.457,0.000331,0.146,-6.081,0.0603,146.04,4
1555,Revenge,17,XXXTENTACION,2017-08-25,120026,76,0.746,0.782,0.746,0.251,0.00203,0.106,-16.169,0.259,139.999,4
1556,Banded Up (feat. XXXTENTACION),Banded Up (feat. XXXTENTACION),Ronny J,2018-02-15,239813,60,0.698,0.0521,0.698,0.731,0.0,0.122,-3.46,0.15,157.035,4
1557,Looking for a Star,Revenge,XXXTENTACION,2017-05-16,137173,64,0.915,0.15,0.915,0.692,0.00012,0.0964,-7.544,0.0857,118.981,4
1558,NUMB,?,XXXTENTACION,2018-03-16,186267,75,0.414,0.1,0.414,0.416,0.179,0.131,-8.024,0.0251,159.91,4
1559,Depression & Obsession,17,XXXTENTACION,2017-08-25,144733,72,0.769,0.585,0.769,0.156,0.015,0.102,-10.7,0.035,105.95,4
1560,Off the Wall!,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,203493,66,0.834,0.123,0.834,0.374,0.0,0.134,-10.173,0.333,140.001,4
1561,King,Revenge,XXXTENTACION,2017-05-16,112800,66,0.421,0.102,0.421,0.154,0.00692,0.207,-12.405,0.0319,99.886,4
1562,What in XXXTarnation,What in XXXTarnation,XXXTENTACION,2017-04-20,164597,62,0.853,0.174,0.853,0.591,0.0,0.0993,-5.583,0.179,119.088,4
1563,H2O,You Will Regret (Reloaded),Ski Mask The Slump God,2018-02-02,139346,62,0.74,0.189,0.74,0.762,0.0,0.4,-1.313,0.33,139.943,4
1564,Curse,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,118360,72,0.556,0.552,0.556,0.64,0.0,0.215,-7.504,0.445,88.399,5
1565,Slipknot,Revenge,XXXTENTACION,2017-05-16,209098,62,0.448,0.47,0.448,0.541,0.0,0.1,-11.34,0.397,81.92,4
1566,777,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,180707,62,0.793,0.325,0.793,0.312,0.00324,0.111,-12.01,0.0602,84.97,4
1567,Bowser,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,187653,60,0.8,0.309,0.8,0.491,0.0,0.332,-8.293,0.0468,135.008,4
1568,H2O,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,139253,60,0.717,0.394,0.717,0.608,0.0,0.351,-7.826,0.31,139.783,4
1569,4Peat,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION,2017-07-14,162213,59,0.914,0.0031,0.914,0.515,0.0,0.105,-9.934,0.356,150.016,4
1570,In the morning,GUESS WHO,ITZY,2021-04-30,172358,81,0.847,0.0825,0.847,0.814,0.000507,0.0948,-4.668,0.152,140.057,4
1571,Drunk-Dazed,BORDER : CARNIVAL,ENHYPEN,2021-04-26,193260,79,0.599,0.000707,0.599,0.869,0.0,0.0911,-5.174,0.0618,132.889,4
1572,After School,We play,Weeekly,2021-03-17,205373,82,0.634,0.00719,0.634,0.928,2.55e-06,0.0626,-1.609,0.0514,164.007,4
1573,CLOSE,MO' COMPLETE: HAVE A DREAM,AB6IX,2021-04-26,219834,63,0.807,0.203,0.807,0.803,0.0,0.0678,-3.589,0.052,120.002,3
1574,You make Me,The Book of Us : Negentropy - Chaos swallowed up in love,DAY6,2021-04-19,218984,71,0.646,0.339,0.646,0.617,0.0,0.129,-5.606,0.0338,100.995,4
1575,ASAP,STAYDOM,STAYC,2021-04-08,194080,73,0.764,0.102,0.764,0.802,0.0,0.189,-4.217,0.0351,132.02,4
1576,INSIDE OUT,The 2nd Album ‘Romanticize’,NU'EST,2021-04-19,197306,65,0.518,0.176,0.518,0.789,0.0,0.343,-5.131,0.181,113.813,4
1577,water color,Redd,Whee In,2021-04-13,189986,70,0.739,0.0571,0.739,0.607,0.0,0.046,-3.462,0.0613,107.947,4
1578,LILAC,IU 5th Album 'LILAC',IU,2021-03-25,214253,78,0.738,0.0895,0.738,0.89,1.89e-06,0.213,-2.275,0.0748,114.942,4
1579,Rollin',Rollin',Brave Girls,2017-03-07,197693,75,0.69,0.0312,0.69,0.878,0.0,0.188,-3.908,0.0917,124.948,4
1580,Bambi,Bambi - The 3rd Mini Album,BAEKHYUN,2021-03-30,213053,74,0.438,0.434,0.438,0.632,0.0,0.214,-4.447,0.0417,61.45,4
1581,Side By Side - Korean Version,Side By Side,THE 8,2021-04-13,179555,66,0.808,0.269,0.808,0.752,0.0,0.108,-3.618,0.0693,96.99,4
1582,Atlantis,Atlantis - The 7th Album Repackage,SHINee,2021-04-12,178213,68,0.735,0.0475,0.735,0.847,0.0,0.122,-2.689,0.0681,110.06,4
1583,What Type of X,What Type of X,Jessi,2021-03-17,198173,73,0.776,0.0075,0.776,0.692,0.0,0.0588,-3.834,0.0555,95.972,4
1584,Like Water,Like Water - The 1st Mini Album,WENDY,2021-04-05,261013,73,0.365,0.648,0.365,0.626,6.06e-06,0.115,-4.247,0.0374,83.823,4
1585,Antidote,YELLOW,KANG DANIEL,2021-04-13,218840,64,0.713,0.17,0.713,0.685,0.0,0.444,-4.629,0.0574,130.06,4
1586,On The Ground,R,ROSÉ,2021-03-12,168085,82,0.311,0.0174,0.311,0.607,0.0,0.131,-6.578,0.11,188.7,4
1587,Gone,R,ROSÉ,2021-03-12,207163,76,0.647,0.594,0.647,0.377,0.0,0.0768,-6.003,0.0375,79.936,4
1588,Warning (Feat. lIlBOI),I'm,KIMSEJEONG,2021-03-29,208773,62,0.556,0.124,0.556,0.677,0.0,0.13,-3.52,0.0855,89.083,4
1589,Spider,Spider,HOSHI,2021-04-02,211577,69,0.753,0.0277,0.753,0.702,0.0,0.0488,-5.675,0.139,97.991,4
1590,UNNATURAL,UNNATURAL,WJSN,2021-03-31,181106,67,0.703,0.365,0.703,0.914,0.0,0.104,-0.692,0.157,124.203,4
1591,House Party,The Renaissance - The 10th Album,SUPER JUNIOR,2021-03-16,241453,66,0.489,0.0797,0.489,0.876,0.0,0.139,-3.279,0.125,114.959,4
1592,IYAH,PAGE,Kang Seung Yoon,2021-03-29,225861,62,0.61,0.0773,0.61,0.601,0.0,0.101,-5.741,0.0287,93.027,3
1593,I'm Not Cool,I'm Not Cool,HyunA,2021-01-28,174173,73,0.883,0.0161,0.883,0.845,0.00157,0.29,-2.069,0.0585,116.004,4
1594,I CAN'T STOP ME,Eyes Wide Open,TWICE,2020-10-26,205493,79,0.657,0.121,0.657,0.88,0.0,0.463,-3.672,0.102,150.084,4
1595,Celebrity,Celebrity,IU,2021-03-25,195546,75,0.73,0.191,0.73,0.784,0.0,0.0956,-2.62,0.0691,99.995,4
1596,Black Mamba,Black Mamba,aespa,2020-11-17,174933,74,0.52,0.0618,0.52,0.915,0.000946,0.0856,-2.862,0.103,90.069,4
1597,Fireworks (I'm The One),ZERO : FEVER Part.2,ATEEZ,2021-03-01,209574,73,0.724,0.0419,0.724,0.904,4.79e-06,0.163,-3.815,0.0872,130.036,4
1598,Why Why Why,Why Why Why,iKON,2021-03-03,206856,70,0.749,0.172,0.749,0.634,0.0,0.109,-5.964,0.0595,123.997,4
1599,Coin,IU 5th Album 'LILAC',IU,2021-03-25,193080,70,0.725,0.00849,0.725,0.879,1.25e-06,0.316,-3.351,0.101,118.092,4
1600,DO or NOT,LOVE or TAKE,PENTAGON,2021-03-15,188240,66,0.664,0.0122,0.664,0.905,0.0,0.0904,-2.072,0.0402,130.055,4
1601,Don't Call Me,Don't Call Me - The 7th Album,SHINee,2021-02-22,220173,73,0.69,0.0127,0.69,0.783,0.0,0.0962,-2.076,0.0641,82.026,4
1602,FEEL LIKE,SET,WOODZ,2021-03-15,176680,63,0.601,0.00286,0.601,0.706,0.0077,0.367,-7.452,0.0516,92.068,4
1603,Life Goes On,BE,BTS,2020-11-20,207481,86,0.566,0.00691,0.566,0.716,0.0,0.37,-5.733,0.0424,81.068,4
1604,TAIL,TAIL,SUNMI,2021-02-23,190960,71,0.515,0.0435,0.515,0.858,1.8e-05,0.0796,-3.136,0.19,125.07,4
1605,Lovesick Girls,THE ALBUM,BLACKPINK,2020-10-02,192765,35,0.658,0.00513,0.658,0.732,0.0,0.13,-4.762,0.0654,127.995,4
1606,Bicycle,Querencia,CHUNG HA,2021-02-15,179156,71,0.625,0.006,0.625,0.903,0.0,0.235,-2.519,0.0594,145.97,4
1607,Back Door,IN LIFE,Stray Kids,2020-09-14,189286,75,0.82,0.157,0.82,0.842,0.0,0.112,-3.853,0.272,107.952,4
1608,Midnight Blue (Donation Project),Midnight Blue (LOVE STREAMING),B.I,2021-03-19,224252,64,0.572,0.682,0.572,0.316,0.0,0.0795,-11.506,0.0364,139.941,4
1609,PARANOIA,PARANOIA,KANG DANIEL,2021-02-16,195333,68,0.633,0.0513,0.633,0.735,0.0,0.259,-3.042,0.0363,97.03,4
1610,Do Re Mi Fa Sol (Feat. CHANGMO),Do Re Mi Fa Sol,Park Bom,2021-03-31,184320,58,0.611,0.546,0.611,0.585,0.0,0.185,-3.889,0.0484,80.024,4
1611,HWAA,I burn,(G)I-DLE,2021-01-11,197320,71,0.384,0.0458,0.384,0.868,5.82e-06,0.0797,-3.226,0.0711,95.027,4
1612,AYA,TRAVEL,MAMAMOO,2020-11-03,211280,69,0.634,0.101,0.634,0.858,8.56e-06,0.258,-2.226,0.0809,91.688,4
1613,Given-Taken,BORDER : DAY ONE,ENHYPEN,2020-11-30,183090,74,0.631,0.17,0.631,0.649,0.0,0.321,-4.939,0.0377,108.07,4
1614,Wish You Were Here,Wish You Were Here,CL,2021-02-26,221218,60,0.719,0.122,0.719,0.432,0.0501,0.107,-13.221,0.155,122.055,3
1615,LA DI DA,-77.82x-78.29,EVERGLOW,2020-09-21,210893,58,0.477,0.00108,0.477,0.85,0.0,0.0675,-1.486,0.0911,163.845,4
1616,Get Away,SERIES ‘O’ [ROUND 1 : HALL],VERIVERY,2021-03-02,200546,60,0.702,0.197,0.702,0.784,0.0,0.157,-3.537,0.148,144.945,4
1617,Why Not?,[12:00],LOONA,2020-10-19,205520,64,0.805,0.0991,0.805,0.933,0.000956,0.0618,-0.837,0.111,128.013,4
1618,LOVE% (feat. DAWN),A Blue not Blues,DEMIAN,2021-03-03,213493,58,0.758,0.0362,0.758,0.759,9.29e-06,0.101,-4.669,0.38,104.703,4
1619,O Sole Mio (The Red Wedding),"KINGDOM <RE-BORN>, Pt. 1",Various Artists,2021-04-23,210906,56,0.583,0.0653,0.583,0.858,0.0,0.089,-4.094,0.0699,108.0,4
1620,NOT THE END,The Blowing,Highlight,2021-05-03,218253,57,0.545,0.0102,0.545,0.778,0.0,0.0902,-4.322,0.039,100.144,4
1621,Scared,DISHARMONY : BREAK OUT,P1Harmony,2021-04-20,188306,58,0.842,0.174,0.842,0.919,0.0,0.0756,-2.096,0.144,102.93,4
1622,GRATATA,ISSUE MAKER,HOT ISSUE,2021-04-28,192520,51,0.78,0.0634,0.78,0.892,1.51e-06,0.0468,-1.713,0.0456,124.999,4
1623,JAJA,Dry Flower,PENOMECO,2021-04-20,196213,53,0.691,0.233,0.691,0.802,0.0,0.211,-4.525,0.109,106.028,4
1624,Ugly Dance,CITY OF ONF,ONF,2021-04-28,198106,50,0.628,0.0312,0.628,0.718,0.0,0.327,-6.173,0.301,187.922,4
1625,DADADA,SOLAR : rise,LUNARSOLAR,2021-04-07,181173,50,0.791,0.225,0.791,0.904,0.0,0.113,-1.833,0.0861,124.957,4
1626,Down (feat. Grey),Down,A.C.E,2021-04-16,193631,57,0.779,0.178,0.779,0.64,0.0,0.186,-5.268,0.201,149.868,4
1627,Loved You,INTERSECTION : TRACE,BAE173,2021-04-08,228680,48,0.591,0.124,0.591,0.851,0.0,0.299,-3.856,0.052,128.031,4
1628,STALKER,STALKER,3YE,2021-04-01,228000,51,0.77,0.0321,0.77,0.919,0.0,0.601,-2.298,0.0709,119.97,4
1629,Daisy (feat. pH-1),Daisy,Mirani,2021-04-07,189480,57,0.767,0.341,0.767,0.733,0.0,0.0908,-4.392,0.0741,100.038,4
1630,KILLA,KILLA - MIRAE 1st Mini Album,MIRAE,2021-03-17,212746,50,0.654,0.0237,0.654,0.93,0.0,0.0916,-2.255,0.192,122.021,4
1631,The Moon (Feat. TAEIL of NCT),The Moon (Feat. TAEIL of NCT),Moon Sujin,2021-04-11,162365,62,0.498,0.486,0.498,0.463,0.0,0.0942,-7.775,0.0797,179.55,3
1632,More Than Words,More Than Words,Sandeul,2021-04-11,243200,44,0.622,0.671,0.622,0.526,0.0,0.14,-7.95,0.024,102.007,4
1633,"Meet Me When The Sun Goes Down (From ""Midnight Sun"" Original Musical Soundtrack, Pt. 1)","Meet Me When The Sun Goes Down (From ""Midnight Sun"" Original Musical Soundtrack, Pt. 1)",Youngjae,2021-04-09,205422,52,0.326,0.727,0.326,0.26,0.0,0.126,-11.384,0.0289,144.012,4
1634,Trust Me (MIDZY),Trust Me (MIDZY),ITZY,2021-03-20,221638,60,0.607,0.225,0.607,0.525,0.0,0.0986,-5.853,0.0432,159.838,3
1635,HUSH,Won't Forget You,Kim Sung Kyu,2021-03-29,222173,51,0.609,0.154,0.609,0.706,1.28e-05,0.0832,-6.664,0.0646,97.975,4
1636,Ponzona,INTO VIOLET,PURPLE KISS,2021-03-15,191973,62,0.685,0.013,0.685,0.802,0.0,0.173,-3.515,0.035,110.008,4
1637,MOON RIDER,THE INTERSECTION: DISCOVERY,BDC,2021-03-08,191126,48,0.63,0.158,0.63,0.923,0.0,0.202,-3.683,0.0477,110.064,4
1638,Odd Eye,[Dystopia : Road to Utopia],DREAMCATCHER,2021-01-26,184413,67,0.534,0.049,0.534,0.933,0.0,0.195,-1.826,0.11,160.061,4
1639,Lovers In The Night,Lovers In The Night,Seori,2021-03-18,210546,58,0.776,0.295,0.776,0.785,0.000807,0.169,-4.085,0.058,98.036,4
1640,Wings,Wings,PIXY,2021-02-24,213933,54,0.584,0.0944,0.584,0.93,6.65e-06,0.0428,-1.917,0.223,131.727,4
1641,Trip,Trip,GEMINI,2021-03-04,176986,52,0.698,0.431,0.698,0.669,0.0,0.0981,-4.246,0.184,159.944,4
1642,DOOM DOOM TA,TRI.BE Da Loca,TRI.BE,2021-02-17,195786,60,0.799,0.0483,0.799,0.927,0.0015,0.239,-1.048,0.0568,126.0,4
1643,Beautiful Beautiful,ONF:MY NAME,ONF,2021-02-24,190560,54,0.75,0.0456,0.75,0.947,4.33e-05,0.085,-3.864,0.0487,125.073,4
1644,MELODY,ISLAND,ASH ISLAND,2021-03-05,180423,55,0.63,0.378,0.63,0.706,0.0,0.104,-4.434,0.0575,149.979,4
1645,Encore,Encore,GOT7,2021-02-20,212869,65,0.492,0.0434,0.492,0.756,0.0,0.887,-4.482,0.0406,173.82,4
1646,Cinema,"CIX 4th EP Album ‘HELLO’ Chapter Ø. Hello, Strange Dream",CIX,2021-02-02,192133,60,0.669,0.121,0.669,0.751,0.0,0.334,-3.676,0.056,100.96,4
1647,U MAD,LUCKY MAN,BOBBY,2021-01-25,170280,60,0.704,0.108,0.704,0.84,0.0,0.386,-4.733,0.217,140.985,4
1648,Yeonnam-dong (feat. lIlBOI),it’s not your fault,Dvwn,2021-04-14,212920,54,0.642,0.336,0.642,0.444,6.37e-06,0.0896,-8.203,0.0746,69.559,4
1649,RE:VERSEDAY,Flavors of love,Monsta X,2021-05-05,209920,44,0.575,0.0305,0.575,0.916,0.0,0.366,-2.377,0.133,84.983,4
1650,Kura Kura,Kura Kura,TWICE,2021-04-21,227746,73,0.734,0.166,0.734,0.714,0.0,0.0648,-4.351,0.0986,130.999,4
1651,Going Dumb (with Stray Kids),Going Dumb,Alesso,2021-03-19,169506,73,0.834,0.153,0.834,0.651,0.0,0.146,-4.855,0.0595,121.978,4
1652,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]","Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",Saweetie,2021-04-23,206000,46,0.842,0.0052,0.842,0.807,1.06e-06,0.0613,-3.59,0.134,93.996,4
1653,Film out,Film out,BTS,2021-04-01,214620,86,0.499,0.296,0.499,0.709,0.0,0.331,-6.404,0.134,164.032,4
1654,CRY FOR ME,CRY FOR ME,TWICE,2020-12-18,204167,60,0.702,0.0542,0.702,0.692,0.0,0.0877,-5.405,0.0539,144.896,4
1655,Wrap Me In Plastic,Wrap Me In Plastic,MOMOLAND,2021-02-05,192808,65,0.821,0.286,0.821,0.602,0.0,0.0862,-2.916,0.0907,179.932,4
1656,IDOL,Love Yourself 結 'Answer',BTS,2018-08-24,260233,68,0.709,0.00219,0.709,0.857,0.0,0.103,-3.394,0.0881,126.038,4
1657,eight(Prod.&Feat. SUGA of BTS),eight,IU,2020-05-06,167573,76,0.676,0.115,0.676,0.869,0.0,0.132,-1.573,0.0423,120.029,4
1658,gimme gimme,gimme gimme,NCT 127,2021-02-15,219732,20,0.612,0.107,0.612,0.846,0.0,0.686,-2.371,0.0391,126.041,4
1659,I CAN'T STOP ME - English Version,I CAN'T STOP ME (English Version),TWICE,2020-11-30,205484,61,0.645,0.173,0.645,0.881,0.0,0.427,-3.459,0.107,149.959,4
1660,Blueberry Eyes (feat. SUGA of BTS),Blueberry Eyes (feat. SUGA of BTS),MAX,2020-09-15,172244,74,0.746,0.454,0.746,0.611,0.000922,0.133,-7.034,0.101,149.967,4
1661,ひとりじゃない,ひとりじゃない,SEVENTEEN,2021-04-15,198853,69,0.663,0.0301,0.663,0.706,0.0,0.303,-4.546,0.0323,118.026,4
1662,Sour Candy (with BLACKPINK),Chromatica,Lady Gaga,2020-05-29,157706,71,0.752,0.0604,0.752,0.87,1.12e-05,0.489,-3.812,0.0623,120.006,4
1663,Not Shy (English Ver.),Not Shy (English Ver.),ITZY,2021-01-22,177742,44,0.766,0.283,0.766,0.902,2.75e-06,0.156,-2.991,0.0681,100.988,4
1664,Have We Met Before (with Eric Nam),Have We Met Before (with Eric Nam),Sarah Barrios,2021-04-30,158174,56,0.434,0.856,0.434,0.271,0.0,0.109,-10.302,0.0353,167.412,4
1665,Bet You Wanna (feat. Cardi B),THE ALBUM,BLACKPINK,2020-10-02,161167,69,0.653,0.00465,0.653,0.662,0.0,0.0626,-6.168,0.162,111.712,4
1666,How Do You Think (feat. HYNGSN),How Do You Think (feat. HYNGSN),Tokimeki Records,2021-04-28,194321,44,0.855,0.377,0.855,0.505,0.00237,0.0875,-9.563,0.062,105.008,4
1667,ALL IN,ALL IN,Stray Kids,2020-10-20,187186,62,0.74,0.0392,0.74,0.834,0.0,0.0568,-5.751,0.293,139.961,4
1668,Demente - Spanish Version,Demente (Spanish Version),CHUNG HA,2021-03-17,163799,58,0.802,0.0404,0.802,0.852,0.000437,0.0539,-1.851,0.0604,100.029,4
1669,Dream of You (with R3HAB),Dream of You (with R3HAB),CHUNG HA,2020-11-26,192735,45,0.659,0.0347,0.659,0.738,2.26e-06,0.114,-3.894,0.0659,117.081,4
1670,Downtown Baby,Downtown Baby,RTee,2021-03-20,197035,49,0.596,0.207,0.596,0.641,0.0,0.11,-4.597,0.0631,177.849,4
1671,DO or NOT - English Version,DO or NOT,PENTAGON,2021-04-09,188253,46,0.666,0.0149,0.666,0.909,0.0,0.0965,-2.11,0.0418,130.036,4
1672,Take Me Home - English Version,ZERO : FEVER Part.2,ATEEZ,2021-03-01,221000,57,0.632,0.033,0.632,0.893,0.0,0.441,-3.626,0.0498,98.0,4
1673,Flavors of love,Flavors of love,Monsta X,2021-04-14,197693,55,0.719,0.0834,0.719,0.657,0.0,0.0525,-6.16,0.0715,149.982,4
1674,HWAA - English Version,HWAA,(G)I-DLE,2021-01-27,197320,51,0.606,0.0346,0.606,0.842,1.64e-06,0.0803,-3.58,0.0721,95.889,4
1675,"아마도 오늘, 내일 혹은 먼훗날 (Mungkin Hari Ini Esok Atau Nanti)","아마도 오늘, 내일 혹은 먼훗날 (Mungkin Hari Ini Esok Atau Nanti)",Anneth,2021-04-08,276096,43,0.292,0.784,0.292,0.324,1.15e-05,0.127,-7.621,0.0331,88.931,3
1676,Fallin’ (Adrenaline) - AB6IX Remix,Fallin’ (Adrenaline) [AB6IX Remix],Why Don't We,2021-01-07,212962,26,0.597,0.0297,0.597,0.899,0.0,0.0716,-4.132,0.193,133.81,4
1677,First Love,First Love,NCT 127,2021-01-17,180772,33,0.602,0.0574,0.602,0.7,0.0,0.0562,-3.055,0.0905,102.824,4
1678,Ain't About You (feat. Kiiara),Love Synonym #2 : Right for Us,WONHO,2021-02-26,204333,58,0.781,0.42,0.781,0.593,0.0,0.317,-7.65,0.18,110.033,4
1679,オレンジ,THE FIRST STEP : TREASURE EFFECT,TREASURE,2021-03-31,257633,51,0.768,0.0375,0.768,0.597,0.0,0.0967,-7.144,0.028,129.961,4
1680,Lonely Hearts Club,Lonely Hearts Club,Winona Oak,2021-04-15,185241,48,0.498,0.29,0.498,0.451,1.78e-06,0.106,-6.353,0.0318,111.864,4
1681,RUN,RUN,Sorn,2021-03-23,164160,55,0.691,0.519,0.691,0.674,0.0,0.141,-4.207,0.0482,96.983,4
1682,All For You,All For You,CIX,2021-04-01,209862,48,0.726,0.072,0.726,0.863,0.0,0.0948,-4.22,0.0976,115.004,4
1683,Bucketlist - Korean Version,Bucketlist (Korean Version),Ghea Indrawari,2021-04-09,207829,39,0.547,0.418,0.547,0.779,0.0,0.11,-5.552,0.103,197.958,4
1684,Force,Force,TOMORROW X TOGETHER,2021-01-09,239760,59,0.734,0.000935,0.734,0.872,0.0,0.324,-4.133,0.0908,131.989,4
1685,卒業 - カバー,卒業 (カバー),SANA from TWICE,2021-02-24,145573,48,0.54,0.823,0.54,0.339,0.0,0.327,-6.399,0.0378,77.315,4
